number,timestamp,blobGasUsed,excessBlobGas,blobGasPrice
22465639,2025-05-12T07:11:23.000Z,524288,2228224,1
22465640,2025-05-12T07:11:35.000Z,786432,1966080,1
22465641,2025-05-12T07:11:47.000Z,786432,1966080,1
22465642,2025-05-12T07:11:59.000Z,0,1966080,1
22465643,2025-05-12T07:12:11.000Z,1048576,1179648,1
22465644,2025-05-12T07:12:23.000Z,393216,1441792,1
22465645,2025-05-12T07:12:35.000Z,0,1048576,1
22465646,2025-05-12T07:12:47.000Z,0,262144,1
22465647,2025-05-12T07:13:11.000Z,1179648,0,1
22465648,2025-05-12T07:13:23.000Z,0,393216,1
22465649,2025-05-12T07:13:35.000Z,0,0,1
22465650,2025-05-12T07:13:47.000Z,786432,0,1
22465651,2025-05-12T07:13:59.000Z,0,0,1
22465652,2025-05-12T07:14:11.000Z,786432,0,1
22465653,2025-05-12T07:14:23.000Z,786432,0,1
22465654,2025-05-12T07:14:35.000Z,0,0,1
22465655,2025-05-12T07:14:47.000Z,1048576,0,1
22465656,2025-05-12T07:14:59.000Z,786432,262144,1
22465657,2025-05-12T07:15:11.000Z,0,262144,1
22465658,2025-05-12T07:15:23.000Z,786432,0,1
22465659,2025-05-12T07:15:35.000Z,0,0,1
22465660,2025-05-12T07:15:47.000Z,0,0,1
22465661,2025-05-12T07:15:59.000Z,1179648,0,1
22465662,2025-05-12T07:16:11.000Z,0,393216,1
22465663,2025-05-12T07:16:23.000Z,0,0,1
22465664,2025-05-12T07:16:35.000Z,0,0,1
22465665,2025-05-12T07:16:47.000Z,1179648,0,1
22465666,2025-05-12T07:16:59.000Z,1179648,393216,1
22465667,2025-05-12T07:17:11.000Z,1048576,786432,1
22465668,2025-05-12T07:17:23.000Z,1179648,1048576,1
22465669,2025-05-12T07:17:35.000Z,786432,1441792,1
22465670,2025-05-12T07:17:47.000Z,1048576,1441792,1
22465671,2025-05-12T07:17:59.000Z,1179648,1703936,1
22465672,2025-05-12T07:18:11.000Z,0,2097152,1
22465673,2025-05-12T07:18:23.000Z,1048576,1310720,1
22465674,2025-05-12T07:18:35.000Z,1179648,1572864,1
22465675,2025-05-12T07:18:47.000Z,1179648,1966080,1
22465676,2025-05-12T07:18:59.000Z,786432,2359296,1
22465677,2025-05-12T07:19:11.000Z,393216,2359296,1
22465678,2025-05-12T07:19:23.000Z,0,1966080,1
22465679,2025-05-12T07:19:35.000Z,786432,1179648,1
22465680,2025-05-12T07:19:47.000Z,917504,1179648,1
22465681,2025-05-12T07:19:59.000Z,0,1310720,1
22465682,2025-05-12T07:20:11.000Z,524288,524288,1
22465683,2025-05-12T07:20:23.000Z,1179648,262144,1
22465684,2025-05-12T07:20:35.000Z,524288,655360,1
22465685,2025-05-12T07:20:47.000Z,393216,393216,1
22465686,2025-05-12T07:20:59.000Z,0,0,1
22465687,2025-05-12T07:21:11.000Z,1179648,0,1
22465688,2025-05-12T07:21:23.000Z,655360,393216,1
22465689,2025-05-12T07:21:35.000Z,0,262144,1
22465690,2025-05-12T07:21:47.000Z,0,0,1
22465691,2025-05-12T07:21:59.000Z,0,0,1
22465692,2025-05-12T07:22:11.000Z,0,0,1
22465693,2025-05-12T07:22:23.000Z,786432,0,1
22465694,2025-05-12T07:22:35.000Z,917504,0,1
22465695,2025-05-12T07:22:47.000Z,786432,131072,1
22465696,2025-05-12T07:22:59.000Z,393216,131072,1
22465697,2025-05-12T07:23:11.000Z,524288,0,1
22465698,2025-05-12T07:23:23.000Z,1179648,0,1
22465699,2025-05-12T07:23:35.000Z,786432,393216,1
22465700,2025-05-12T07:23:47.000Z,1179648,393216,1
22465701,2025-05-12T07:23:59.000Z,524288,786432,1
22465702,2025-05-12T07:24:11.000Z,393216,524288,1
22465703,2025-05-12T07:24:23.000Z,0,131072,1
22465704,2025-05-12T07:24:35.000Z,1179648,0,1
22465705,2025-05-12T07:24:47.000Z,393216,393216,1
22465706,2025-05-12T07:24:59.000Z,524288,0,1
22465707,2025-05-12T07:25:11.000Z,0,0,1
22465708,2025-05-12T07:25:23.000Z,786432,0,1
22465709,2025-05-12T07:25:35.000Z,917504,0,1
22465710,2025-05-12T07:25:47.000Z,393216,131072,1
22465711,2025-05-12T07:25:59.000Z,917504,0,1
22465712,2025-05-12T07:26:11.000Z,786432,131072,1
22465713,2025-05-12T07:26:23.000Z,393216,131072,1
22465714,2025-05-12T07:26:35.000Z,1179648,0,1
22465715,2025-05-12T07:26:47.000Z,0,393216,1
22465716,2025-05-12T07:26:59.000Z,524288,0,1
22465717,2025-05-12T07:27:11.000Z,1048576,0,1
22465718,2025-05-12T07:27:23.000Z,0,262144,1
22465719,2025-05-12T07:27:35.000Z,786432,0,1
22465720,2025-05-12T07:27:47.000Z,1048576,0,1
22465721,2025-05-12T07:27:59.000Z,655360,262144,1
22465722,2025-05-12T07:28:11.000Z,393216,131072,1
22465723,2025-05-12T07:28:23.000Z,1179648,0,1
22465724,2025-05-12T07:28:35.000Z,0,393216,1
22465725,2025-05-12T07:28:47.000Z,1179648,0,1
22465726,2025-05-12T07:28:59.000Z,524288,393216,1
22465727,2025-05-12T07:29:11.000Z,393216,131072,1
22465728,2025-05-12T07:29:23.000Z,393216,0,1
22465729,2025-05-12T07:29:35.000Z,0,0,1
22465730,2025-05-12T07:29:47.000Z,786432,0,1
22465731,2025-05-12T07:29:59.000Z,786432,0,1
22465732,2025-05-12T07:30:11.000Z,786432,0,1
22465733,2025-05-12T07:30:23.000Z,524288,0,1
22465734,2025-05-12T07:30:35.000Z,524288,0,1
22465735,2025-05-12T07:30:47.000Z,786432,0,1
22465736,2025-05-12T07:30:59.000Z,786432,0,1
22465737,2025-05-12T07:31:11.000Z,0,0,1
22465738,2025-05-12T07:31:23.000Z,1179648,0,1
22465739,2025-05-12T07:31:35.000Z,786432,393216,1
22465740,2025-05-12T07:31:47.000Z,0,393216,1
22465741,2025-05-12T07:31:59.000Z,786432,0,1
22465742,2025-05-12T07:32:11.000Z,786432,0,1
22465743,2025-05-12T07:32:23.000Z,0,0,1
22465744,2025-05-12T07:32:35.000Z,1179648,0,1
22465745,2025-05-12T07:32:47.000Z,1179648,393216,1
22465746,2025-05-12T07:32:59.000Z,1179648,786432,1
22465747,2025-05-12T07:33:11.000Z,1048576,1179648,1
22465748,2025-05-12T07:33:23.000Z,786432,1441792,1
22465749,2025-05-12T07:33:35.000Z,393216,1441792,1
22465750,2025-05-12T07:33:47.000Z,917504,1048576,1
22465751,2025-05-12T07:33:59.000Z,0,1179648,1
22465752,2025-05-12T07:34:11.000Z,0,393216,1
22465753,2025-05-12T07:34:23.000Z,917504,0,1
22465754,2025-05-12T07:34:35.000Z,786432,131072,1
22465755,2025-05-12T07:34:47.000Z,1179648,131072,1
22465756,2025-05-12T07:34:59.000Z,393216,524288,1
22465757,2025-05-12T07:35:11.000Z,0,131072,1
22465758,2025-05-12T07:35:23.000Z,0,0,1
22465759,2025-05-12T07:35:35.000Z,0,0,1
22465760,2025-05-12T07:35:47.000Z,1048576,0,1
22465761,2025-05-12T07:35:59.000Z,786432,262144,1
22465762,2025-05-12T07:36:11.000Z,917504,262144,1
22465763,2025-05-12T07:36:23.000Z,786432,393216,1
22465764,2025-05-12T07:36:35.000Z,786432,393216,1
22465765,2025-05-12T07:36:47.000Z,524288,393216,1
22465766,2025-05-12T07:36:59.000Z,393216,131072,1
22465767,2025-05-12T07:37:11.000Z,524288,0,1
22465768,2025-05-12T07:37:23.000Z,786432,0,1
22465769,2025-05-12T07:37:35.000Z,0,0,1
22465770,2025-05-12T07:37:47.000Z,0,0,1
22465771,2025-05-12T07:37:59.000Z,1179648,0,1
22465772,2025-05-12T07:38:11.000Z,0,393216,1
22465773,2025-05-12T07:38:23.000Z,786432,0,1
22465774,2025-05-12T07:38:35.000Z,786432,0,1
22465775,2025-05-12T07:38:47.000Z,917504,0,1
22465776,2025-05-12T07:38:59.000Z,786432,131072,1
22465777,2025-05-12T07:39:11.000Z,0,131072,1
22465778,2025-05-12T07:39:23.000Z,524288,0,1
22465779,2025-05-12T07:39:35.000Z,0,0,1
22465780,2025-05-12T07:39:47.000Z,1179648,0,1
22465781,2025-05-12T07:39:59.000Z,655360,393216,1
22465782,2025-05-12T07:40:11.000Z,1179648,262144,1
22465783,2025-05-12T07:40:23.000Z,0,655360,1
22465784,2025-05-12T07:40:35.000Z,0,0,1
22465785,2025-05-12T07:40:47.000Z,0,0,1
22465786,2025-05-12T07:40:59.000Z,917504,0,1
22465787,2025-05-12T07:41:11.000Z,786432,131072,1
22465788,2025-05-12T07:41:23.000Z,786432,131072,1
22465789,2025-05-12T07:41:35.000Z,1179648,131072,1
22465790,2025-05-12T07:41:47.000Z,0,524288,1
22465791,2025-05-12T07:41:59.000Z,524288,0,1
22465792,2025-05-12T07:42:11.000Z,393216,0,1
22465793,2025-05-12T07:42:23.000Z,1048576,0,1
22465794,2025-05-12T07:42:35.000Z,786432,262144,1
22465795,2025-05-12T07:42:47.000Z,786432,262144,1
22465796,2025-05-12T07:42:59.000Z,131072,262144,1
22465797,2025-05-12T07:43:11.000Z,0,0,1
22465798,2025-05-12T07:43:23.000Z,786432,0,1
22465799,2025-05-12T07:43:35.000Z,0,0,1
22465800,2025-05-12T07:43:47.000Z,1179648,0,1
22465801,2025-05-12T07:43:59.000Z,0,393216,1
22465802,2025-05-12T07:44:11.000Z,0,0,1
22465803,2025-05-12T07:44:23.000Z,0,0,1
22465804,2025-05-12T07:44:35.000Z,0,0,1
22465805,2025-05-12T07:44:47.000Z,1179648,0,1
22465806,2025-05-12T07:44:59.000Z,0,393216,1
22465807,2025-05-12T07:45:11.000Z,1179648,0,1
22465808,2025-05-12T07:45:23.000Z,0,393216,1
22465809,2025-05-12T07:45:35.000Z,0,0,1
22465810,2025-05-12T07:45:47.000Z,0,0,1
22465811,2025-05-12T07:45:59.000Z,0,0,1
22465812,2025-05-12T07:46:11.000Z,655360,0,1
22465813,2025-05-12T07:46:23.000Z,0,0,1
22465814,2025-05-12T07:46:35.000Z,786432,0,1
22465815,2025-05-12T07:46:47.000Z,1179648,0,1
22465816,2025-05-12T07:46:59.000Z,0,393216,1
22465817,2025-05-12T07:47:11.000Z,1048576,0,1
22465818,2025-05-12T07:47:23.000Z,0,262144,1
22465819,2025-05-12T07:47:35.000Z,1179648,0,1
22465820,2025-05-12T07:47:47.000Z,1048576,393216,1
22465821,2025-05-12T07:47:59.000Z,0,655360,1
22465822,2025-05-12T07:48:11.000Z,0,0,1
22465823,2025-05-12T07:48:23.000Z,1179648,0,1
22465824,2025-05-12T07:48:35.000Z,0,393216,1
22465825,2025-05-12T07:48:47.000Z,1179648,0,1
22465826,2025-05-12T07:48:59.000Z,0,393216,1
22465827,2025-05-12T07:49:11.000Z,786432,0,1
22465828,2025-05-12T07:49:23.000Z,1179648,0,1
22465829,2025-05-12T07:49:35.000Z,786432,393216,1
22465830,2025-05-12T07:49:47.000Z,917504,393216,1
22465831,2025-05-12T07:49:59.000Z,917504,524288,1
22465832,2025-05-12T07:50:11.000Z,0,655360,1
22465833,2025-05-12T07:50:23.000Z,1179648,0,1
22465834,2025-05-12T07:50:35.000Z,917504,393216,1
22465835,2025-05-12T07:50:47.000Z,0,524288,1
22465836,2025-05-12T07:50:59.000Z,0,0,1
22465837,2025-05-12T07:51:11.000Z,1179648,0,1
22465838,2025-05-12T07:51:23.000Z,1179648,393216,1
22465839,2025-05-12T07:51:35.000Z,524288,786432,1
22465840,2025-05-12T07:51:47.000Z,1179648,524288,1
22465841,2025-05-12T07:51:59.000Z,917504,917504,1
22465842,2025-05-12T07:52:11.000Z,1179648,1048576,1
22465843,2025-05-12T07:52:23.000Z,655360,1441792,1
22465844,2025-05-12T07:52:35.000Z,524288,1310720,1
22465845,2025-05-12T07:52:47.000Z,0,1048576,1
22465846,2025-05-12T07:52:59.000Z,0,262144,1
22465847,2025-05-12T07:53:11.000Z,0,0,1
22465848,2025-05-12T07:53:23.000Z,786432,0,1
22465849,2025-05-12T07:53:35.000Z,393216,0,1
22465850,2025-05-12T07:53:47.000Z,1179648,0,1
22465851,2025-05-12T07:53:59.000Z,655360,393216,1
22465852,2025-05-12T07:54:11.000Z,0,262144,1
22465853,2025-05-12T07:54:23.000Z,786432,0,1
22465854,2025-05-12T07:54:35.000Z,1179648,0,1
22465855,2025-05-12T07:54:47.000Z,0,393216,1
22465856,2025-05-12T07:54:59.000Z,1179648,0,1
22465857,2025-05-12T07:55:11.000Z,0,393216,1
22465858,2025-05-12T07:55:23.000Z,786432,0,1
22465859,2025-05-12T07:55:35.000Z,0,0,1
22465860,2025-05-12T07:55:47.000Z,0,0,1
22465861,2025-05-12T07:55:59.000Z,1179648,0,1
22465862,2025-05-12T07:56:11.000Z,0,393216,1
22465863,2025-05-12T07:56:23.000Z,0,0,1
22465864,2025-05-12T07:56:35.000Z,1179648,0,1
22465865,2025-05-12T07:56:47.000Z,1179648,393216,1
22465866,2025-05-12T07:56:59.000Z,1179648,786432,1
22465867,2025-05-12T07:57:11.000Z,1179648,1179648,1
22465868,2025-05-12T07:57:23.000Z,786432,1572864,1
22465869,2025-05-12T07:57:35.000Z,393216,1572864,1
22465870,2025-05-12T07:57:47.000Z,0,1179648,1
22465871,2025-05-12T07:57:59.000Z,524288,393216,1
22465872,2025-05-12T07:58:11.000Z,786432,131072,1
22465873,2025-05-12T07:58:23.000Z,393216,131072,1
22465874,2025-05-12T07:58:35.000Z,1179648,0,1
22465875,2025-05-12T07:58:47.000Z,1048576,393216,1
22465876,2025-05-12T07:58:59.000Z,131072,655360,1
22465877,2025-05-12T07:59:11.000Z,0,0,1
22465878,2025-05-12T07:59:23.000Z,786432,0,1
22465879,2025-05-12T07:59:35.000Z,393216,0,1
22465880,2025-05-12T07:59:47.000Z,0,0,1
22465881,2025-05-12T07:59:59.000Z,786432,0,1
22465882,2025-05-12T08:00:11.000Z,1048576,0,1
22465883,2025-05-12T08:00:23.000Z,393216,262144,1
22465884,2025-05-12T08:00:35.000Z,0,0,1
22465885,2025-05-12T08:00:47.000Z,786432,0,1
22465886,2025-05-12T08:00:59.000Z,524288,0,1
22465887,2025-05-12T08:01:11.000Z,0,0,1
22465888,2025-05-12T08:01:23.000Z,786432,0,1
22465889,2025-05-12T08:01:35.000Z,0,0,1
22465890,2025-05-12T08:01:47.000Z,524288,0,1
22465891,2025-05-12T08:01:59.000Z,0,0,1
22465892,2025-05-12T08:02:11.000Z,1179648,0,1
22465893,2025-05-12T08:02:23.000Z,0,393216,1
22465894,2025-05-12T08:02:35.000Z,0,0,1
22465895,2025-05-12T08:02:47.000Z,0,0,1
22465896,2025-05-12T08:02:59.000Z,0,0,1
22465897,2025-05-12T08:03:11.000Z,655360,0,1
22465898,2025-05-12T08:03:23.000Z,1179648,0,1
22465899,2025-05-12T08:03:35.000Z,0,393216,1
22465900,2025-05-12T08:03:47.000Z,917504,0,1
22465901,2025-05-12T08:04:11.000Z,393216,131072,1
22465902,2025-05-12T08:04:23.000Z,786432,0,1
22465903,2025-05-12T08:04:35.000Z,786432,0,1
22465904,2025-05-12T08:04:47.000Z,524288,0,1
22465905,2025-05-12T08:04:59.000Z,0,0,1
22465906,2025-05-12T08:05:11.000Z,917504,0,1
22465907,2025-05-12T08:05:23.000Z,786432,131072,1
22465908,2025-05-12T08:05:35.000Z,1048576,131072,1
22465909,2025-05-12T08:05:47.000Z,524288,393216,1
22465910,2025-05-12T08:05:59.000Z,0,131072,1
22465911,2025-05-12T08:06:11.000Z,1179648,0,1
22465912,2025-05-12T08:06:23.000Z,393216,393216,1
22465913,2025-05-12T08:06:35.000Z,786432,0,1
22465914,2025-05-12T08:06:47.000Z,524288,0,1
22465915,2025-05-12T08:06:59.000Z,0,0,1
22465916,2025-05-12T08:07:11.000Z,524288,0,1
22465917,2025-05-12T08:07:23.000Z,393216,0,1
22465918,2025-05-12T08:07:35.000Z,786432,0,1
22465919,2025-05-12T08:07:47.000Z,524288,0,1
22465920,2025-05-12T08:07:59.000Z,786432,0,1
22465921,2025-05-12T08:08:11.000Z,131072,0,1
22465922,2025-05-12T08:08:23.000Z,0,0,1
22465923,2025-05-12T08:08:35.000Z,131072,0,1
22465924,2025-05-12T08:08:47.000Z,786432,0,1
22465925,2025-05-12T08:08:59.000Z,786432,0,1
22465926,2025-05-12T08:09:11.000Z,393216,0,1
22465927,2025-05-12T08:09:23.000Z,1179648,0,1
22465928,2025-05-12T08:09:35.000Z,786432,393216,1
22465929,2025-05-12T08:09:47.000Z,0,393216,1
22465930,2025-05-12T08:09:59.000Z,1179648,0,1
22465931,2025-05-12T08:10:11.000Z,0,393216,1
22465932,2025-05-12T08:10:23.000Z,524288,0,1
22465933,2025-05-12T08:10:35.000Z,393216,0,1
22465934,2025-05-12T08:10:47.000Z,0,0,1
22465935,2025-05-12T08:10:59.000Z,0,0,1
22465936,2025-05-12T08:11:11.000Z,0,0,1
22465937,2025-05-12T08:11:23.000Z,1179648,0,1
22465938,2025-05-12T08:11:35.000Z,0,393216,1
22465939,2025-05-12T08:11:47.000Z,0,0,1
22465940,2025-05-12T08:11:59.000Z,1179648,0,1
22465941,2025-05-12T08:12:11.000Z,1048576,393216,1
22465942,2025-05-12T08:12:23.000Z,393216,655360,1
22465943,2025-05-12T08:12:35.000Z,1179648,262144,1
22465944,2025-05-12T08:12:47.000Z,786432,655360,1
22465945,2025-05-12T08:12:59.000Z,0,655360,1
22465946,2025-05-12T08:13:11.000Z,393216,0,1
22465947,2025-05-12T08:13:23.000Z,393216,0,1
22465948,2025-05-12T08:13:35.000Z,917504,0,1
22465949,2025-05-12T08:13:47.000Z,0,131072,1
22465950,2025-05-12T08:13:59.000Z,1179648,0,1
22465951,2025-05-12T08:14:11.000Z,524288,393216,1
22465952,2025-05-12T08:14:23.000Z,393216,131072,1
22465953,2025-05-12T08:14:35.000Z,0,0,1
22465954,2025-05-12T08:14:47.000Z,393216,0,1
22465955,2025-05-12T08:14:59.000Z,393216,0,1
22465956,2025-05-12T08:15:11.000Z,0,0,1
22465957,2025-05-12T08:15:23.000Z,1179648,0,1
22465958,2025-05-12T08:15:35.000Z,917504,393216,1
22465959,2025-05-12T08:15:47.000Z,0,524288,1
22465960,2025-05-12T08:15:59.000Z,262144,0,1
22465961,2025-05-12T08:16:11.000Z,655360,0,1
22465962,2025-05-12T08:16:23.000Z,0,0,1
22465963,2025-05-12T08:16:35.000Z,786432,0,1
22465964,2025-05-12T08:16:47.000Z,786432,0,1
22465965,2025-05-12T08:16:59.000Z,131072,0,1
22465966,2025-05-12T08:17:11.000Z,393216,0,1
22465967,2025-05-12T08:17:23.000Z,0,0,1
22465968,2025-05-12T08:17:35.000Z,524288,0,1
22465969,2025-05-12T08:17:47.000Z,1048576,0,1
22465970,2025-05-12T08:17:59.000Z,0,262144,1
22465971,2025-05-12T08:18:11.000Z,524288,0,1
22465972,2025-05-12T08:18:23.000Z,786432,0,1
22465973,2025-05-12T08:18:35.000Z,524288,0,1
22465974,2025-05-12T08:18:47.000Z,786432,0,1
22465975,2025-05-12T08:18:59.000Z,393216,0,1
22465976,2025-05-12T08:19:11.000Z,786432,0,1
22465977,2025-05-12T08:19:23.000Z,786432,0,1
22465978,2025-05-12T08:19:35.000Z,393216,0,1
22465979,2025-05-12T08:19:47.000Z,0,0,1
22465980,2025-05-12T08:19:59.000Z,786432,0,1
22465981,2025-05-12T08:20:11.000Z,0,0,1
22465982,2025-05-12T08:20:23.000Z,0,0,1
22465983,2025-05-12T08:20:35.000Z,786432,0,1
22465984,2025-05-12T08:20:47.000Z,0,0,1
22465985,2025-05-12T08:20:59.000Z,1048576,0,1
22465986,2025-05-12T08:21:11.000Z,786432,262144,1
22465987,2025-05-12T08:21:23.000Z,786432,262144,1
22465988,2025-05-12T08:21:35.000Z,786432,262144,1
22465989,2025-05-12T08:21:47.000Z,917504,262144,1
22465990,2025-05-12T08:21:59.000Z,131072,393216,1
22465991,2025-05-12T08:22:11.000Z,0,0,1
22465992,2025-05-12T08:22:23.000Z,0,0,1
22465993,2025-05-12T08:22:35.000Z,786432,0,1
22465994,2025-05-12T08:22:47.000Z,786432,0,1
22465995,2025-05-12T08:22:59.000Z,393216,0,1
22465996,2025-05-12T08:23:11.000Z,0,0,1
22465997,2025-05-12T08:23:23.000Z,524288,0,1
22465998,2025-05-12T08:23:35.000Z,917504,0,1
22465999,2025-05-12T08:23:47.000Z,917504,131072,1
22466000,2025-05-12T08:23:59.000Z,655360,262144,1
22466001,2025-05-12T08:24:11.000Z,393216,131072,1
22466002,2025-05-12T08:24:23.000Z,0,0,1
22466003,2025-05-12T08:24:35.000Z,393216,0,1
22466004,2025-05-12T08:24:47.000Z,131072,0,1
22466005,2025-05-12T08:24:59.000Z,1179648,0,1
22466006,2025-05-12T08:25:11.000Z,0,393216,1
22466007,2025-05-12T08:25:23.000Z,393216,0,1
22466008,2025-05-12T08:25:35.000Z,0,0,1
22466009,2025-05-12T08:25:47.000Z,524288,0,1
22466010,2025-05-12T08:25:59.000Z,393216,0,1
22466011,2025-05-12T08:26:11.000Z,393216,0,1
22466012,2025-05-12T08:26:23.000Z,1179648,0,1
22466013,2025-05-12T08:26:35.000Z,0,393216,1
22466014,2025-05-12T08:26:47.000Z,655360,0,1
22466015,2025-05-12T08:26:59.000Z,1179648,0,1
22466016,2025-05-12T08:27:11.000Z,0,393216,1
22466017,2025-05-12T08:27:23.000Z,0,0,1
22466018,2025-05-12T08:27:35.000Z,786432,0,1
22466019,2025-05-12T08:27:47.000Z,786432,0,1
22466020,2025-05-12T08:27:59.000Z,786432,0,1
22466021,2025-05-12T08:28:11.000Z,524288,0,1
22466022,2025-05-12T08:28:23.000Z,0,0,1
22466023,2025-05-12T08:28:35.000Z,524288,0,1
22466024,2025-05-12T08:28:47.000Z,393216,0,1
22466025,2025-05-12T08:28:59.000Z,393216,0,1
22466026,2025-05-12T08:29:11.000Z,0,0,1
22466027,2025-05-12T08:29:23.000Z,1179648,0,1
22466028,2025-05-12T08:29:35.000Z,0,393216,1
22466029,2025-05-12T08:29:47.000Z,393216,0,1
22466030,2025-05-12T08:29:59.000Z,262144,0,1
22466031,2025-05-12T08:30:11.000Z,786432,0,1
22466032,2025-05-12T08:30:23.000Z,917504,0,1
22466033,2025-05-12T08:30:35.000Z,786432,131072,1
22466034,2025-05-12T08:30:47.000Z,524288,131072,1
22466035,2025-05-12T08:30:59.000Z,0,0,1
22466036,2025-05-12T08:31:11.000Z,393216,0,1
22466037,2025-05-12T08:31:23.000Z,0,0,1
22466038,2025-05-12T08:31:35.000Z,786432,0,1
22466039,2025-05-12T08:31:47.000Z,524288,0,1
22466040,2025-05-12T08:31:59.000Z,131072,0,1
22466041,2025-05-12T08:32:11.000Z,0,0,1
22466042,2025-05-12T08:32:23.000Z,0,0,1
22466043,2025-05-12T08:32:35.000Z,786432,0,1
22466044,2025-05-12T08:32:47.000Z,655360,0,1
22466045,2025-05-12T08:32:59.000Z,786432,0,1
22466046,2025-05-12T08:33:11.000Z,524288,0,1
22466047,2025-05-12T08:33:23.000Z,393216,0,1
22466048,2025-05-12T08:33:35.000Z,524288,0,1
22466049,2025-05-12T08:33:47.000Z,0,0,1
22466050,2025-05-12T08:34:11.000Z,786432,0,1
22466051,2025-05-12T08:34:23.000Z,1179648,0,1
22466052,2025-05-12T08:34:35.000Z,0,393216,1
22466053,2025-05-12T08:34:47.000Z,393216,0,1
22466054,2025-05-12T08:34:59.000Z,524288,0,1
22466055,2025-05-12T08:35:11.000Z,786432,0,1
22466056,2025-05-12T08:35:23.000Z,0,0,1
22466057,2025-05-12T08:35:35.000Z,524288,0,1
22466058,2025-05-12T08:35:47.000Z,524288,0,1
22466059,2025-05-12T08:35:59.000Z,262144,0,1
22466060,2025-05-12T08:36:11.000Z,0,0,1
22466061,2025-05-12T08:36:23.000Z,917504,0,1
22466062,2025-05-12T08:36:35.000Z,393216,131072,1
22466063,2025-05-12T08:36:47.000Z,1048576,0,1
22466064,2025-05-12T08:36:59.000Z,524288,262144,1
22466065,2025-05-12T08:37:11.000Z,917504,0,1
22466066,2025-05-12T08:37:23.000Z,0,131072,1
22466067,2025-05-12T08:37:35.000Z,524288,0,1
22466068,2025-05-12T08:37:47.000Z,786432,0,1
22466069,2025-05-12T08:37:59.000Z,0,0,1
22466070,2025-05-12T08:38:11.000Z,0,0,1
22466071,2025-05-12T08:38:23.000Z,1179648,0,1
22466072,2025-05-12T08:38:35.000Z,131072,393216,1
22466073,2025-05-12T08:38:47.000Z,524288,0,1
22466074,2025-05-12T08:38:59.000Z,786432,0,1
22466075,2025-05-12T08:39:11.000Z,786432,0,1
22466076,2025-05-12T08:39:23.000Z,524288,0,1
22466077,2025-05-12T08:39:35.000Z,786432,0,1
22466078,2025-05-12T08:39:47.000Z,0,0,1
22466079,2025-05-12T08:39:59.000Z,524288,0,1
22466080,2025-05-12T08:40:11.000Z,0,0,1
22466081,2025-05-12T08:40:23.000Z,524288,0,1
22466082,2025-05-12T08:40:35.000Z,0,0,1
22466083,2025-05-12T08:40:47.000Z,1179648,0,1
22466084,2025-05-12T08:40:59.000Z,786432,393216,1
22466085,2025-05-12T08:41:11.000Z,0,393216,1
22466086,2025-05-12T08:41:23.000Z,524288,0,1
22466087,2025-05-12T08:41:35.000Z,393216,0,1
22466088,2025-05-12T08:41:47.000Z,393216,0,1
22466089,2025-05-12T08:41:59.000Z,786432,0,1
22466090,2025-05-12T08:42:11.000Z,1179648,0,1
22466091,2025-05-12T08:42:23.000Z,0,393216,1
22466092,2025-05-12T08:42:35.000Z,917504,0,1
22466093,2025-05-12T08:42:47.000Z,0,131072,1
22466094,2025-05-12T08:42:59.000Z,786432,0,1
22466095,2025-05-12T08:43:11.000Z,524288,0,1
22466096,2025-05-12T08:43:23.000Z,393216,0,1
22466097,2025-05-12T08:43:35.000Z,0,0,1
22466098,2025-05-12T08:43:47.000Z,0,0,1
22466099,2025-05-12T08:43:59.000Z,786432,0,1
22466100,2025-05-12T08:44:11.000Z,1048576,0,1
22466101,2025-05-12T08:44:23.000Z,393216,262144,1
22466102,2025-05-12T08:44:35.000Z,524288,0,1
22466103,2025-05-12T08:44:47.000Z,393216,0,1
22466104,2025-05-12T08:44:59.000Z,655360,0,1
22466105,2025-05-12T08:45:11.000Z,393216,0,1
22466106,2025-05-12T08:45:23.000Z,0,0,1
22466107,2025-05-12T08:45:35.000Z,917504,0,1
22466108,2025-05-12T08:45:47.000Z,0,131072,1
22466109,2025-05-12T08:45:59.000Z,0,0,1
22466110,2025-05-12T08:46:11.000Z,917504,0,1
22466111,2025-05-12T08:46:23.000Z,524288,131072,1
22466112,2025-05-12T08:46:35.000Z,393216,0,1
22466113,2025-05-12T08:46:47.000Z,1179648,0,1
22466114,2025-05-12T08:46:59.000Z,0,393216,1
22466115,2025-05-12T08:47:11.000Z,655360,0,1
22466116,2025-05-12T08:47:23.000Z,393216,0,1
22466117,2025-05-12T08:47:35.000Z,0,0,1
22466118,2025-05-12T08:47:47.000Z,1048576,0,1
22466119,2025-05-12T08:47:59.000Z,1179648,262144,1
22466120,2025-05-12T08:48:11.000Z,0,655360,1
22466121,2025-05-12T08:48:23.000Z,393216,0,1
22466122,2025-05-12T08:48:35.000Z,917504,0,1
22466123,2025-05-12T08:48:47.000Z,393216,131072,1
22466124,2025-05-12T08:48:59.000Z,0,0,1
22466125,2025-05-12T08:49:11.000Z,786432,0,1
22466126,2025-05-12T08:49:23.000Z,0,0,1
22466127,2025-05-12T08:49:35.000Z,0,0,1
22466128,2025-05-12T08:49:47.000Z,0,0,1
22466129,2025-05-12T08:49:59.000Z,0,0,1
22466130,2025-05-12T08:50:11.000Z,1179648,0,1
22466131,2025-05-12T08:50:23.000Z,393216,393216,1
